Job_Offer,Classification
"Conseillers Commerciaux en Emission d'Appels (H/F) - Casablanca - Commercial / Vente / Export - Call Centers (métiers de) - De 1 à 3 ans - 5 poste(s) sur Casablanca et région - Maroc - Bac +2 - no info - Volonté de persuasion|Extraversion|Intuition / Spontanéité|Ambition|Flexibilité|Distance émotionnelle - Salaire et conditions de travail très motivantes : CDI - Mutuelle Groupe - Formation Payée - Salaire fixe 4600 DH Net + Primes déplafonnées Contexte : Dans le cadre de la montée en charge au Maroc d'une opération produite actuellement en France, nous recrutons des télévendeurs expérimentés. Sous la responsabilité du Manager de l'équipe, Vous aurez pour missions principales : - Promouvoir des offres mobiles et adsl d'un opérateur français - Détecter et qualifier les besoins des différents interlocuteurs - Mettre en valeur votre savoir-faire et votre esprit commercial lors des échanges avec les Clients - Renseigner et tenir à jour les bases de données commerciales - Participer au développement de l'image de marque de la société - Formation : Bac+2 et plus Compétences : - Parfaite maîtrise de la langue française, avec une bonne aisance à l'oral (sans accent) comme à l'écrit. - Capacité à identifier rapidement les besoins clients. - Approche client et forte capacité à convaincre - Le goût du challenge tout en veillant à réaliser un travail de qualité, appliquer et respecter les consignes - Une personnalité affirmée doublée d'une grande capacité d'écoute et d'adaptation et de polyvalence vous permettant de travailler sur différents produits. - dynamisme - Directivité - Se conformer à des processus rigoureux de traitement. - Adapter son argumentaire commercial à son interlocuteur Ce poste requiert le goût du challenge. Une expérience similaire est souhaitée. Autre : - Contrat CDI - MUTUELLE GROUPE - Formation initiale payée à 100% dès 1er jour de production - Salaire net : 4600 DHS (base temps plein) - Variable non plafonné - Horaires de travail Du lundi au samedi de 08h à 20h - UMS Shore 21 - 1100 Bd Al Qods – Sidi Maarouf - nan - nan - nan",0
"Ingénieur DevOps  France - France - Informatique / Electronique - Informatique - De 3 à 5 ans - 1 poste(s) sur Autres régions - France - Bac +5 et plus - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - Nous recherchons des ingénieurs DevOps pour l'un de nos clients en France (poste en CDI). Au sein de la Direction Technique Digitale de nos clients : Intervenir sur les systèmes informatiques front, back et les solutions éditoriales, Assurer le bon fonctionnement des sites web et des applications métiers, Intégrer les nouvelles solutions, Améliorer les performances et participer à l’évolution du système d’information dans le respect des meilleures pratiques et des processus qualité, Assurer le suivi de production et coordonner les activités de maintenance corrective et applicative, Etre le garant du maintien des connaissances fonctionnelles et techniques nécessaires à la pérennité des applications. - Vous maitrisez les technologies suivantes : Linux, Docker, Apache, Ngnix, Tomcat, Redis, RabbitMQ, ElasticSearch, Varnish, Haproxy… Nagios, Git, Gitlab, Redmine, Jenkins, Fabric, Sonar PHP, Bash, sh, json, xml, jquery, firebug Réseau SSH, DNS, VPN De formation Bac+5, école d’ingénieur ou équivalent, vous justifiez d’une expérience d’au moins 3 ans en environnement de production. Vous aimez travailler en mode agile (Scrum) et en plateformes web à fort trafic/volumétrie. Une bonne connaissance des mécanismes de routage et de CDN est également souhaitée. Doté(e) d’une vraie culture de la qualité et d’une bonne capacité à communiquer et à lever des alertes, votre réactivité, ténacité et disponibilité feront la différence. - 3 rue Van Zeeland, angle bd Abdelmoumen 7ème étage, Casablanca - nan - nan - nan",1
"Chef de Projet PMO (H/F) - Casablanca - Banque (métiers de la) - Banque / Finance - De 5 à 10 ans - 1 poste(s) sur Casablanca et région - Maroc - Bac +5 et plus - no info - Volonté de persuasion|Flexibilité|Implication au travail|Conventionnel - En tant que Chef de Projet PMO , vous serez responsable du : Suivi de l'avancement des projets en termes de respect des objectifs assignés. Remontée des alertes liées aux dépassements délais, budgets, écarts par rapport aux attentes. Suivi des budgets et des plannings. Vision globale sur l'ensemble du portefeuille et sur les sujets transverses. Evaluation de l'avencement des projets et consolidation en reportings réguliers à l'intention de la Direction Générale. Mise à jour des outils de suivi des projets et du référentiel méthodes garantissant la qualité de la gestion et de l'exécution des projets stratégiques. - De Formation Bac+5 Ecole d'Ingénieur avec une spécialité en Management de Projet , vous justifiez de plus de 7 ans d'expérience en Gestion de Projets idéalement dans le cadre d'un programme de Transformation. Vous avez des compétences dans les domaines suivants : Maitrise des outils de suivi des projets (MS Project), Expertise en méthodologie de gestion de projets. - 2 Boulevard Moulay Youssef - nan - nan - nan",0
"Chargé de Soutien fonctionnel   Application BI (H/F) - Technopolis - Informatique / Electronique - Multimédia / Internet - De 1 à 3 ans - 1 poste(s) sur Rabat et région - Maroc - Bac +5 et plus - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - La principale mission attendue est le traitement des signalisations du niveau 1 ainsi que le niveau N2 pour une solution de reporting (basée sur les technologies : OS : Windows (pour BO) & Linux (Ab initio), Base de données : Oracle, Outils de reporting : Business Object, ETL : Ab initio). La gestion des signalisations se fait à travers l’outil: Gynergy et duu scripting : SQL, PL/SQL, Shell Ci-dessous, la liste des principales activités attendues par le candidat : Réceptionner et qualifier les signalisations reçues Echanger avec les différents acteurs (MOA, Métiers, équipe d’architecture, équipe de TMA) Créer ou mettre à jour des signalisations dans les outils de travail Traiter ou orienter les signalisations en respectant les SLA de l’activité Garantir la bonne information à l’utilisateur Assurer un rôle de pilotage vis-à-vis des acteurs niveau3 Suivre les signalisations Organiser les revues hebdomadaires des signalisations Organiser/animer les réunions de crise pour anomalies critiques, demandes de support urgentes, … Scripting sur la base de production Capitaliser/ Documenter/ Partager lors des réunions d'équipes des informations/connaissances - De formation Bac+5 (école d'ingénieurs ou équivalent universitaire), Il possède une ou plusieurs expériences significatives de 2 ans sur des activités de soutien de solution BI/ETL. Compétences recherchées : Profil de base développeur ou analyste Expérience dans les activités de support processées (avec la norme ITIL idéalement) Connaissance fonctionnelle du domaine de reporting Connaissance fonctionnelle des domaines de prise de commande et de facturation est un atout Connaissance des chaînes/ Outils BI et de l’architecture des solutions BI (en particulier BusinesObjects ) Connaissances des ETL et de leur fonctionnement, en particulier, l’ETL Ab INITIO Maîtrise des outils de requêtage, en particulier SQL, PL/SQL Maîtrise de l’UNIX et du shell Maîtrise des bases de données, en particulier : Oracle Connaissance des outils de suivi de signalisation (en particulier Genergy ou outil équivalent) Parfaite maitrise Du Français et Anglais (à l’écrit et à l’oral) Un bon niveau Java est un atout Compétences personnelles: Rigueur, Esprit de synthèse, Capacité d’analyse Esprit collaboratif, Bon relationnel et bonne communication Capacité d’écoute Gestion des priorités Capacités d’initiative et de pro-activité Autonomie & polyvalence Dynamique & Goût pour le challenge Disponibilité Agilité & Capacité d’adaptation - Batiment B0, 2 éme Etage, Technopolis, 11100, Sale Al Jadida, Rabat-Salé-Zemmour-Zaër, Maroc - nan - nan - nan",1
"Responsable Service Après Vente - Rabat - Administration des ventes / SAV - Automobile / Motos / Cycles - De 5 à 10 ans - 1 poste(s) sur Rabat et région - Maroc - Bac +5 et plus - no info - Volonté de persuasion|Improvisation|Rationalisme|Implication au travail - Dans le cadre de la stratégie de développement de l’activité après-vente de l’entreprise, le titulaire du poste aura pour mission principale de : Garantir la réalisation des objectifs stratégiques et opérationnels fixés, Proposer des axes de développement du business, Animer et encadrer l’activité de l’atelier service après-vente, Garantir la bonne marche du service après-vente et de la conjugaison des efforts de tous les acteurs, Assurer une meilleure satisfaction des clients et un climat sein de travail, Veiller au respect du processus de traitement des réclamations, Garantir une communication régulière et efficace avec et entre les collaborateurs. - De Formation d'Ingénieur Mécanique Bac+5, ayant une expérience probante dans un poste similaire de 7 à 10 ans, une formation supplémentaire en gestion est souhaitable avec une expérience approfondie dans l’encadrement de collaborateurs et de la clientèle. Compétences techniques : Capacité à connaitre parfaitement le produit Capacité à connaitre les processus SAV et les outils informatiques et interfaces Capacité à connaitre les méthodes et outils de gestion de l'entreprise Capacité à gérer des conflits Qualités humaines : Flexibilité et ouverture au changement Bonne communication Leadership Honnêteté morale et intellectuelle Bonnes qualités relationnelles Compétences managériales: Capacité à animer, fédérer et responsabiliser ses collaborateurs Capacité à être orienté résultats et à challenger son équipe Capacité à incarner et promouvoir les valeurs d'Auto Nejma - Km10, Route d’El Jadida - Poste avec Management - nan - nan",0
"Manager en Conception Chaine de Traction Automobile - Casablanca - Gestion projet / Etudes / R&D - Responsable de Département - De 5 à 10 ans - 1 poste(s) sur Casablanca et région - Maroc - Bac +5 et plus - no info - Implication au travail|Organisation|Extraversion|Flexibilité|Recherche de nouveauté|Ambition|Besoin d'action|Besoin d'autonomie|Rationalisme - Dans le cadre des projets de développement des chaines de traction, la mission du Responsable UEC consiste à manager une équipe d’ingénieurs et techniciens pour la réalisation des différents livrables de conception dans les domaines suivants : Production et Optimisation Energétique, Contrôle-Commande, Sureté de fonctionnement, Dépollution ou Respiration moteur Les missions du RUEC : Organiser les activités de conception afin de respecter la qualité et le délai des livrables projets. S’assurer de la bonne application des processus et référentiels de conception Maintenir l’adéquation des ressources et des compétences avec les besoins des projets Contribuer au développement des référentiels et standards du métier Assurer le développement professionnel de ses collaborateurs - BAC+5 Ingénieur généraliste avec un dominante mécanique ou mécatronique . Techniques : mécanique, mécatronique, automatique, sûreté de fonctionnement, conception fonctionnelle automobile, conception d’Algorithme, Matlab/Simulink, connaissance avancée en moteur Essence et/ou Diesel. Comportementales : rigueur, dynamisme, capacités d’organisation et au travail en équipe, management hiérarchique. Anglais (TOEIC >750), Expérience minimale de 5 ans exigée - zone franche - Poste avec Management - nan - nan",0
"Responsable équipe conception moteur - Casablanca - Gestion projet / Etudes / R&D - Production / Qualité / Sécurité / Maintenance - De 5 à 10 ans - 1 poste(s) sur Casablanca et région - Maroc - Bac +5 et plus - no info - Respect des règles|Organisation|Ténacité|Besoin d'objectivité|Recherche de nouveauté|Ambition|Besoin d'action|Besoin d'autonomie|Rationalisme - Dans le cadre des projets de développement des chaines de traction, la mission du Responsable UEC consiste à manager une équipe d’ingénieurs et techniciens pour la réalisation des différents livrables de conception dans les domaines suivants : Production et Optimisation Energétique, Contrôle-Commande, Sureté de fonctionnement, Dépollution ou Respiration moteur Les missions du RUEC : Organiser les activités de conception afin de respecter la qualité et le délai des livrables projets. S’assurer de la bonne application des processus et référentiels de conception Maintenir l’adéquation des ressources et des compétences avec les besoins des projets Contribuer au développement des référentiels et standards du métier Assurer le développement professionnel de ses collaborateurs - BAC+5 Ingénieur généraliste avec un dominante mécanique ou mécatronique . Techniques : mécanique, mécatronique, automatique, sûreté de fonctionnement, conception fonctionnelle automobile, conception d’Algorithme, Matlab/Simulink, connaissance avancée en moteur Essence et/ou Diesel. Comportementales : rigueur, dynamisme, capacités d’organisation et au travail en équipe, management hiérarchique. Anglais (TOEIC >750), Expérience minimale de 5 ans exigée - zone franche - nan - nan - nan",0
"Administrateur Bases de données - Casablanca/Rabat - Multimédia / Internet - Informatique / Electronique - De 3 à 5 ans - 1 poste(s) sur Casablanca et région - Maroc - Bac +5 et plus - no info - Recherche de nouveauté|Implication au travail|Ambition|Besoin de réflexion|Besoin d'autonomie - Au sein de l’équipe DBA, l’administrateur de bases de données a les tâches suivantes : Assurer le fonctionnement optimal des Bases de Données, Suivre et analyser les performances, la qualité et la productivité des bases de données, Anticiper les évolutions des Bases de Données pour améliorer leur disponibilité, Etude et mise en production de fonctionnalités avancées (Partitions, Base de secours, RAC, cluster de tables, Rebuild et réorganisation des index….), Préconiser et implanter des matériels, outils et des logiciels adaptés, Assurer le développement SQL / PLSQL, Optimisation et Tuning, Gérer les opérations de Sauvegardes / restauration / duplication via RMAN / SQL Server, Mettre en place les procédures de sauvegarde-restauration, La mise en place et l'audit de la sécurité des bases de données, Gérer les changements, les incidents et des problèmes dans une logique ITIL, Réaliser une documentation technique, Réaliser des rapports (à la demande ou récurrents). - De formation bac+5 dans le domaine informatique et vous justifiez d'une éxperience de minimum 5 ans en tant que DBA. Contexte technique : Oracle,SQL/PLSQL,ITIL Capacité à travailler en équipe tout en faisant preuve d 'autonomie, Bonne communication, Curieux. - Casablanca Nearshore Park? 1100 Bd El Qods, - nan - nan - nan",1
"Experts en Télévente B to B (H/F) - Casablanca - Call Centers (métiers de) - Commercial / Vente / Export - De 1 à 3 ans - 20 poste(s) sur Casablanca et région - Maroc - Bac - no info - Flexibilité|Distance émotionnelle|Extraversion|Volonté de persuasion|Intuition / Spontanéité|Ambition - Par la re?alisation d’appels sortants, vous aurez pour missions principales : De?tecter et analyser des besoins des prospects Commercialiser les produits de nos partenaires aupre?s d’une cliente?le de professionnels et de de?cideurs De?velopper votre chiffre d’affaire par la gestion directe de votre propre portefeuille clients - Vos compétences Vous avez une parfaite mai?trise de la langue et de la culture Franc?aise. Le faite d'être de nationalité franco-marocaine est un grand plus. Vous avez une premie?re expe?rience dans des fonctions commerciales et/ou en Te?le?vente Vous avez le gou?t du challenge, une intelligence relationnelle ainsi qu’une grande capacite? d’e?coute et d’analyse Ce que nous vous offrons Un contrat CDI Une formation exhaustive sur nos produits et techniques de vente Un environnement de travail agre?able et stimulant Une re?mune?ration fixe attractive (5500 dhs) et des primes de rendement non plafonne?es Une comple?mentaire sante? inte?ressante Des horaires administratifs Votre profil correspond aux critères recherchés ? Rejoignez nous ! - Espace Masurel Immeuble N° 5 , angle Boulevard Yaacoub El Mansour et Rue Socrate ( au dessus de l’agence Inwi ) - nan - nan - nan",0
"Chargé de Livraison Véhicules Particuliers - Casablanca - Commercial / Vente / Export - Automobile / Motos / Cycles - De 3 à 5 ans - 1 poste(s) sur Casablanca et région - Maroc - Bac +2 - no info - Volonté de persuasion|Extraversion|Intuition / Spontanéité|Ambition|Recherche de nouveauté - Dans le cadre de la gestion de la livraison des véhicules neufs, le titulaire du poste aura pour mission : Prendre en charge la livraison des véhicules neufs. Préparer et recevoir les dossiers d’immatriculation, les bons de commande et les règlement clients. Vérifier la conformité des dossiers avec la procédure des livraisons. - De formation BAC+2/ Bac+ 3 en comptabilité et gestion des entreprises ou équivalent avec une expérience de 2ans minimum dans un poste similaire. Compétences techniques : Capacité à maîtriser l’outil informatique et à traiter les données chiffrées. Réactivité, capacité à s’adapter à l’évolution des obligations et procédures internes Capacité à travailler en relation avec les organismes extérieurs et partenaires Qualités Humaines : Minutieux, présentable, de confiance, ordonné, communicatif Critères d’évaluation du titulaire : Bon comportement avec les commerciaux. Présentation des dossiers complets à la signature pour livraison. Présentation des dossiers complets pour l’enregistrement et l’immatriculation Capacité à accomplir ses tâches de manière efficace, rapide et productive. Faire preuve d’initiatives en améliorant la qualité de son travail dans la limite de ses prérogatives. - Km10, Route d’El Jadida - nan - nan - nan",0
"Développeur VBA/C/C++ - Fès - Informatique / Electronique - Multimédia / Internet - De 1 à 3 ans - 2 poste(s) sur Fès et région - Maroc - Bac +5 et plus - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - Dans le cadre du développement important de notre activité, nous recherchons avant tout des personnalités, des passionnés ! Vos missions seront : Analyse du besoin client Rédaction des spécifications fonctionnelles et techniques Développement et maintenance des applications Réalisation des Tests unitaires , tests d'integration et de non régression . Rédaction des documents techniques et utilisateurs Support et maintenance des applications - Vous êtes titulaire d'un Bac+5 ou plus en informatique , et vous disposez d' une éxpérience d'un an minimum dans un poste similaire. Compétences requises : Solides compétences en outils Microsoft office Excel Maîtrise du VBA/Access Maitrise du C/C++ Conception orientée objet Compétences appréciées : Python - Parc Fès Shore Parc- Route sidi Hrazem - Fès - Maroc - nan - nan - nan",1
"Juriste H/F - Rabat - Avocat / Juriste / Fiscaliste - Recrutement / Intérim - De 1 à 3 ans - 1 poste(s) sur Rabat et région - Maroc - Bac +4 - no info - Distance émotionnelle|Organisation|Rationalisme|Besoin de réflexion - Missions : Assister le juriste senior dans l’analyse et la rédaction des textes réglementaires et législatifs en vue d’améliorer le cadre règlementaire ; Rédiger une ou plusieurs parties d’un texte réglementaire et législatif (sections, sous-sections, articles...) selon les orientations reçues ; Répondre aux questions juridiques simples ; Etudier les projets de textes ; Suivre l’évolution de la réglementation applicable aux organismes Analyser les statuts des organismes de retraite complémentaire et vérifier leur conformité avec la réglementation en vigueur en vue de leur approbation ; Recevoir et enregistrer les réclamations ; - Titulaire d'un diplôme Bac+4/Bac+5 avec un spécialité en droit, vous justifiez d'une expérienc e d'1 à 2 ans d’expérience en tant que juriste. - 47, Bd d'Anfa - nan - nan - nan",0
"Formateurs - Casablanca - RH / Personnel / Formation - Call Centers (métiers de) - De 1 à 3 ans - 2 poste(s) sur Casablanca et région - Maroc - Bac +4 - no info - Besoin d'objectivité|Extraversion|Besoin d'autonomie|Implication au travail|Flexibilité|Distance émotionnelle - Rattaché à la Direction Formation , votre mission consiste à : Dispenser les formations initiales et continues. Etablir un suivi d’intégration. Développement des modules de formation. Animation des formations culture française. Remonter les informations nécessaires dans un but d’améliorer la qualité globale. - Vous justifiez d'une expérience probante dans un poste similaire , idéalement dans le secteur de l'Offshoring. Compétences et qualités requises : Capacité à transmettre. Sens de la communication (écrite et orale). Pédagogie. Empathie. Capacité d’analyse / sens critique. Ponctualité et exemplarité. Sens de l’organisation. Capacités à gérer le stress. Bonne maîtrise de l’outil informatique. L'expérience dans un poste similaire obligatoire. - nearshore Park 1100, Boulevard Al Qods - nan - nan - nan",0
"Chef de Service Affaires juridiques H/F - Rabat - Avocat / Juriste / Fiscaliste - Recrutement / Intérim - De 1 à 3 ans - 1 poste(s) sur Rabat et région - Maroc - Bac +5 et plus - no info - Besoin de réflexion|Rationalisme|Organisation|Distance émotionnelle - Missions : Assurer le suivi des projets de textes jusqu'à leur publication au bulletin officiel ; Piloter l’opération de formulation d’avis sur les projets de lois, décrets et arrêtés ; Coordonner les adaptations de la réglementation des assurances en matière de supervision, de règles prudentielles et de dispositif comptable aux normes internationales ; Piloter les études juridiques ; Piloter la tenue d’une base de données réglementaire et informationnelle sur les EAR ; Superviser le traitement des dossiers contentieux. - Titulaire d’un diplôme BAC+4/5 (Ecole d’ingénieur ou équivalent) , vous jusitfiez d'une expérience de 6 ans minimum idéalement dans le secteur d’assurance. - 47, Bd d'Anfa - nan - nan - nan",0
"Chargé (e) d'affaire - Casablanca - Commercial / Vente / Export - Assurance (métiers de l') - De 1 à 3 ans - 1 poste(s) sur Casablanca et région - Maroc - Bac +4 - no info - Besoin d'autonomie|Organisation|Recherche de nouveauté|Ambition|Extraversion|Volonté de persuasion - Rattachée à la Direction des Partenariats , vous aurez pour missions de développer à distance des partenariats mis en place avec des courtiers en assurances : Vos champs d’action : Gérer votre réseau de courtiers, Suivre votre réseau avec des outils performants, Animer votre réseau avec des actions commerciales fortes, Développer votre réseau de courtier avec votre sens du relationnel, Atteindre des objectifs qualitatifs et quantitatifs fixés. - Vous êtes de formation Bac+5 en Commerce, Marketing, Gestion, Communication … Vous avez une bonne maitrise des techniques de vente et un bon niveau de Français à l’écrit comme à l’oral. Vous êtes une personne tenace, dynamique, réactive, motivée, et dotée de réelles qualités relationnelles. Votre écoute active, votre sens de la responsabilité et votre volonté de développer les résultats obtenus font partie de vos qualités. Si ce poste vous intéresse, nous vous proposons : De rejoindre un cadre de travail agréable et convivial, Une entreprise où les ressources humaines sont au cœur de la stratégie d’entreprise, Une rémunération motivante + primes sur objectif + Commissions, Une formation en assurances et des déplacements en France à la charge de l’entreprise. - 138, bd d'Anfa, 4°étage - nan - nan - nan",0
"Technicien d'exploitation - Salé el Jadida - Télécoms / Réseaux - Informatique - Moins de 1 an - 4 poste(s) sur Rabat et région - Maroc - Bac +2 - no info - Besoin de réflexion|Recherche de nouveauté|Implication au travail|Ambition|Besoin d'autonomie - Sous la responsabilité du Team Manager vous aurez pour activités principales : Résourde des incidents de niveau 1 Effectuer des PMAD afin de résoudre les incidents. Faire le suivi des dossiers affectés. Clôturer les dossiers. Faire en sorte de respecter le délai de traitement des incidents. Créer des incidents dans le respect des engagements du service client. Acquitter les alarmes sur les outils de supervision en respectant les procédures clients. Suivre/appliquer les procédures décrites sur les bases de connaissances. Escalader les alertes aux équipes de support. Assurer la supervision des serveurs. - Niveau de formation : Bac+2 à Bac+5 en informatique / Réseaux. Niveau d'expérience professionnelle : une expérience dans un poste similaire est fortement souhaitable. Compétences Comportementales: Orientation Client & Service, Autonomie & capacité à gérer son stress. Vous êtes méthodique, rigoureux, force de proposition sur des problématiques d'environnements délicats. Vous avez l'envie d'intégrer un groupe en pleine croissance, un environnement actif et motivant, Rejoignez-nous ! - nan - nan - nan - nan",1
"Assistante Projet - Kénitra - Assistanat de Direction / Services Généraux - Automobile / Motos / Cycles - De 1 à 3 ans - 1 poste(s) sur Kénitra et région - Maroc - Bac +2 - no info - Flexibilité|Extraversion|Organisation|Conventionnel - CRIT Kénitra recherche pour l’un de ses clients, grand groupe multinational basé à Kénitra, un/une Assistant(e) Projet Rattaché au chef de projet, vous aurez pour missions principales : Assister le chef de projet dans ses missions au quotidien. Participer au contrôle de la bonne mise en œuvre du cahier des charges. Faire remonter à sa hiérarchie toute information utile et nécessaire au bon déroulement et à l’avancement du projet. Etre l’interlocuteur privilégié des acteurs du projet, Accueillir les visiteurs, prendre les rendez-vous, Réaliser les reportings Suivre et mettre à jour les plannings Participer aux différentes activités liées au projet. - Titulaire d’un BAC+2 et plus , vous justifiez d’une expérience de 2 à 3 ans dans un poste similaire , idéalement dans un milieu multinational issu du secteur automobile. Vous maîtrisez parfaitement le français tant à l’oral qu’à l’écrit. Organisée, rigoureuse, vous êtes capable de vous adapter facilement au travail en équipe et vous êtes impliquée et volontaire. Poste en mission INTERIM longue durée, basé à Kénitra, à pourvoir IMMEDIATEMENT. - 67 Bd Al Massira Al Khadra - nan - nan - nan",0
"Développeur Symfony 3 Backend - Tunis - Informatique / Electronique - Multimédia / Internet - De 3 à 5 ans - 2 poste(s) sur Tunis - Tunisie - Bac +5 et plus - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - Le développeur aura pour missions de : Développer, maintenir et faire évoluer l’API de Picomto. Veiller à la stabilité et à la sécurité de la plateforme. Le développeur travaillera en collaboration et aura comme supérieur direct le Lead Developer. L’application Picomto est basée sur notre propre API, concentrée par toutes les nouvelles technologies Web et Open-Source. Utilisation avancée de Symfony, SOLR, FFMPeg, ImageMagick, Mustache, AngularJS... Utilisation des Services Google (Auth, Translate...), Amazon (EC2, S3, CloudFront...) Le développeur sera alors amené à créer de nouvelles fonctionnalités dans l’API, de les maintenir et de les documenter afin qu’elles soient utilisées sur les solutions Web et Android de Picomto. - Compétences techniques indispensables : Maîtrise de Symfony 3 et son environnement Réalisation de Bundle Symfony Maîtrise des connexions entre solutions (API, REST, CSV etc.) Bonnes connaissances de MySQL et Doctrine Connaissances de l’IDE PHPStorm Connaissances de l’environnement Linux Configuration de serveur Apache2 Compétences techniques optionnelles figurant comme un plus : Connaissances du protocole OAuth2 GIT (merge, branches etc.) Angular JS Personnalité Goût du challenge et de l'engagement Autonome, réactif et force de proposition Organisé et perfectionniste Vous avez bon sens du relationnel et un goût pour le travail en équipe Si vous avez des projets personnels surtout n’hésitez pas à les mettre en avant ! Remarques : Poste en CDI basé à Tunis. La rémunération brute annuelle est basée sur un salaire fixe et des primes sur objectifs. - Immeuble SOGIT à l'angle de la rue du lac Victoria? et de la rue des lacs de Mazurie - Poste avec Management - nan - nan",1
"Développeur full stack - Tunis - Informatique / Electronique - Informatique - De 1 à 3 ans - 2 poste(s) sur Tunis - Tunisie - Bac +3 - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - Le développeur aura pour missions de : Intervenir dans la production front et back-end de la solution Picomto Développement et intégration de nouvelles fonctionnalités en PHP / MySQL basé sur Symfony. Le développeur travaillera en collaboration et aura comme supérieur direct le Lead Developer. L’application Picomto est basée sur notre propre API, concentrée par toutes les nouvelles technologies Web et Open-Source (Symfony, SOLR, FFMPeg, ImageMagick, Mustache, AngularJS, Google Auth / Translate, Amazon EC2 / S3 / CloudFront… Le développeur sera alors amené à aussi bien développer de nouvelles fonctionnalités dans l’API que de les intégrer directement dans la solution Picomto. - Compétences techniques indispensables : Très bonnes connaissances de Symfony Maîtrise des langages HTML, CSS, PHP5, LESS, MySQL, Javascript Maîtrise des connexions entre solutions (API, REST, CSV etc.) Compétences techniques optionnelles figurant comme un plus : Angular JS GIT (merge, branches etc.) Connaissances de l’IDE PHPStorm Connaissances de l’environnement Linux Personnalité Goût du challenge et de l'engagement. Autonome, réactif et force de proposition Organisé et perfectionniste Vous avez bon sens du relationnel et un goût pour le travail en équipe Si vous avez des projets personnels surtout n’hésitez pas à les mettre en avant ! Remarques : Poste en Cdi basé à Tunis. La rémunération brute annuelle est basée sur un salaire fixe et des primes sur objectifs. - Immeuble SOGIT à l'angle de la rue du lac Victoria? et de la rue des lacs de Mazurie - Poste avec Management - nan - nan",1
"Lead developer - Tunis - Informatique / Electronique - Informatique - De 1 à 3 ans - 1 poste(s) sur Tunis - Tunisie - Bac +5 et plus - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - Votre mission sera de manager l’équipe de développeur, de participer aux réflexions liées à l’architecture de la solution et à développer. Intervenir dans la production front et back-end de la solution Picomto Développement et intégration de nouvelles fonctionnalités en PHP / MySQL basé sur Symfony. Le Lead Developer travaillera en collaboration et aura comme supérieur direct le directeur technique. L’application Picomto est basée sur notre propre API, concentrée par toutes les nouvelles technologies Web et Open-Source (Symfony, SOLR, FFMPeg, ImageMagick, Mustache, AngularJS, Google Auth / Translate, Amazon EC2 / S3 / CloudFront… Le Lead developer développeur sera alors amené à aussi bien développer de nouvelles fonctionnalités dans l’API que de les intégrer directement dans la solution Picomto. Vous justifiez déjà d’une expérience en tant que Lead Developer. - Compétences techniques indispensables : Très bonnes connaissances de Symfony Maîtrise des langages HTML, CSS, PHP5, LESS, MySQL, Javascript Maîtrise des connexions entre solutions (API, REST, CSV etc.) Compétences techniques optionnelles figurant comme un plus : Angular JS GIT (merge, branches etc.) Connaissances de l’IDE PHPStorm Connaissances de l’environnement Linux Personnalité Goût du challenge et de l'engagement. Autonome, réactif et force de proposition Organisé et perfectionniste Vous avez bon sens du relationnel et un goût pour le travail en équipe Si vous avez des projets personnels surtout n’hésitez pas à les mettre en avant ! Remarques : Poste en Cdi basé à Tunis. La rémunération brute annuelle est basée sur un salaire fixe et des primes sur objectifs. - Immeuble SOGIT à l'angle de la rue du lac Victoria? et de la rue des lacs de Mazurie - Poste avec Management - nan - nan",1
"Développeur Java / Android - Casablanca - Informatique / Electronique - Informatique - De 3 à 5 ans - 5 poste(s) sur Casablanca et région - Maroc - Bac +5 et plus - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - Pour renforcer notre équipe de développement mobile et intégrer un projet à Casablanca, nous recrutons un(e) : INGÉNIEUR(E) D’ÉTUDES ET DÉVELOPPEUR Java /Android Au sein d’une équipe projet, vous aurez en charge de : La conception technique et architecture fonctionnelle des applications Les Tests unitaires et fonctionnels La Mise en Production La veille technologique et le transfert de vos connaissances Le support technique. - De formation Bac + 4 ou 5 en informatique, vous justifiez impérativement d’une expérience conséquente en Développement Java et Android. La connaissance de Java/JEE est un plus. Rejoignez-nous ! - Nearshore Park , Shore 7 ,1100 - nan - nan - nan",1
